,,,TUE 1 JUL 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week,Week Day,Date,Vehicle No.,Actual arrival time,Time on bay,Time of Departure,Actual departure time,Haulier,Customer Depot,Search,Ferry Time,Driver,Vehicle,Trailer,Trailer number,Vehicle Type,Pallet Type,ANW,ASH,MORAN,GRA,BAL,CRA,DUN,Crate Collect,Returns Collect,COST,SPECIAL / CANCELLED,BOOKING REF,LOAD NOTES,Booking Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,7,,,23:30,,MORAN,TOTAL,LIDL BRIDGEND|LIDL BRIDGEND|SAINSBURY'S EMERALD PARK,,,,,,SD,,0,0,28,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,7,,,23:30,,MORAN,LIDL BRIDGEND,LIDL BRIDGEND|LIDL BRIDGEND|SAINSBURY'S EMERALD PARK,,,,,,SD,EUR,,,14,,,,,,,,,BRI_010725065,,5:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,7,,,23:30,,MORAN,LIDL BRIDGEND,LIDL BRIDGEND|LIDL BRIDGEND|SAINSBURY'S EMERALD PARK,,,,,,SD,EUR,,,1,,,,,,,,,,NI CROSS DOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,7,,,23:30,,MORAN,SAINSBURY'S EMERALD PARK,LIDL BRIDGEND|LIDL BRIDGEND|SAINSBURY'S EMERALD PARK,,,,,,SD,STD,,,13,,,,,,,,,E10775,ON HEADBOARD,8:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,7,,,23:30,,MORAN,,LIDL BRIDGEND|LIDL BRIDGEND|SAINSBURY'S EMERALD PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,7,,,23:30,,MORAN,,LIDL BRIDGEND|LIDL BRIDGEND|SAINSBURY'S EMERALD PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,7,,,23:30,,MORAN,,LIDL BRIDGEND|LIDL BRIDGEND|SAINSBURY'S EMERALD PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,7,,,23:30,,MORAN,,LIDL BRIDGEND|LIDL BRIDGEND|SAINSBURY'S EMERALD PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,7,,,23:30,,MORAN,,LIDL BRIDGEND|LIDL BRIDGEND|SAINSBURY'S EMERALD PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,7,,,23:30,,MORAN,,LIDL BRIDGEND|LIDL BRIDGEND|SAINSBURY'S EMERALD PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,7,,,23:30,,MORAN,,LIDL BRIDGEND|LIDL BRIDGEND|SAINSBURY'S EMERALD PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,8,,,23:30,,MORAN,TOTAL,LIDL AVONMOUTH|SAINSBURY'S EMERALD PARK,,,,,,SD,,0,0,29,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,8,,,23:30,,MORAN,LIDL AVONMOUTH,LIDL AVONMOUTH|SAINSBURY'S EMERALD PARK,,,,,,SD,EUR,,,18,,,,,,,,,AVO_010725142,,5:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,8,,,23:30,,MORAN,SAINSBURY'S EMERALD PARK,LIDL AVONMOUTH|SAINSBURY'S EMERALD PARK,,,,,,SD,STD,,,11,,,,,,,,,E10306,ON HEABDOARD,8:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,8,,,23:30,,MORAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,8,,,23:30,,MORAN,,LIDL AVONMOUTH|SAINSBURY'S EMERALD PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,8,,,23:30,,MORAN,,LIDL AVONMOUTH|SAINSBURY'S EMERALD PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,8,,,23:30,,MORAN,,LIDL AVONMOUTH|SAINSBURY'S EMERALD PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,8,,,23:30,,MORAN,,LIDL AVONMOUTH|SAINSBURY'S EMERALD PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,8,,,23:30,,MORAN,,LIDL AVONMOUTH|SAINSBURY'S EMERALD PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,8,,,23:30,,MORAN,,LIDL AVONMOUTH|SAINSBURY'S EMERALD PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,8,,,23:30,,MORAN,,LIDL AVONMOUTH|SAINSBURY'S EMERALD PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,9,,,23:30,,MORAN,TOTAL,LIDL BELVEDERE|LIDL BELVEDERE|SAINSBURY'S DARTFORD,,,,,,SD,,0,0,26,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,9,,,23:30,,MORAN,LIDL BELVEDERE,LIDL BELVEDERE|LIDL BELVEDERE|SAINSBURY'S DARTFORD,,,,,,SD,EUR,,,2,,,,,,,,,LBF_010725078,,5:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,9,,,23:30,,MORAN,LIDL BELVEDERE,LIDL BELVEDERE|LIDL BELVEDERE|SAINSBURY'S DARTFORD,,,,,,SD,EUR,,,1,,,,,,,,,,NI CROSS DOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,9,,,23:30,,MORAN,SAINSBURY'S DARTFORD,LIDL BELVEDERE|LIDL BELVEDERE|SAINSBURY'S DARTFORD,,,,,,SD,STD,,,23,,,,,,,,,2R0637,ON HEADBOARD,8:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,9,,,23:30,,MORAN,,LIDL BELVEDERE|LIDL BELVEDERE|SAINSBURY'S DARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,9,,,23:30,,MORAN,,LIDL BELVEDERE|LIDL BELVEDERE|SAINSBURY'S DARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,9,,,23:30,,MORAN,,LIDL BELVEDERE|LIDL BELVEDERE|SAINSBURY'S DARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,9,,,23:30,,MORAN,,LIDL BELVEDERE|LIDL BELVEDERE|SAINSBURY'S DARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,9,,,23:30,,MORAN,,LIDL BELVEDERE|LIDL BELVEDERE|SAINSBURY'S DARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,9,,,23:30,,MORAN,,LIDL BELVEDERE|LIDL BELVEDERE|SAINSBURY'S DARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,9,,,23:30,,MORAN,,LIDL BELVEDERE|LIDL BELVEDERE|SAINSBURY'S DARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,10,,,0:00,,MORAN,TOTAL,LIDL EXETER|LIDL EXETER,,,,,,SD,,0,0,25,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,10,,,0:00,,MORAN,LIDL EXETER,LIDL EXETER|LIDL EXETER,,,,,,SD,EUR,,,21,,,,,,,,,EXE_010725537,,5:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,10,,,0:00,,MORAN,LIDL EXETER,LIDL EXETER|LIDL EXETER,,,,,,SD,EUR,,,4,,,,,,,,,,NI CROSS DOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,10,,,0:00,,MORAN,,LIDL EXETER|LIDL EXETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,10,,,0:00,,MORAN,,LIDL EXETER|LIDL EXETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,10,,,0:00,,MORAN,,LIDL EXETER|LIDL EXETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,10,,,0:00,,MORAN,,LIDL EXETER|LIDL EXETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,10,,,0:00,,MORAN,,LIDL EXETER|LIDL EXETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,10,,,0:00,,MORAN,,LIDL EXETER|LIDL EXETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,10,,,0:00,,MORAN,,LIDL EXETER|LIDL EXETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,10,,,0:00,,MORAN,,LIDL EXETER|LIDL EXETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,11,,,,,,TOTAL,,,,,,,,,0,0,0,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,11,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,11,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,11,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,11,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,11,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,11,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,11,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,11,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,11,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,11,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,12,,,,,,TOTAL,,,,,,,,,0,0,0,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,12,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,12,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,12,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,12,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,12,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,12,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,12,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,12,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,12,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,12,,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,13,,,1:00,,CS2,TOTAL,LIDL NEWTON AYCLIFFE|LIDL NEWTON AYCLIFFE|SAINSBURY'S SHERBURN IN ELMET,,,,,,SD,,0,0,29,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,13,,,1:00,,CS2,LIDL NEWTON AYCLIFFE,LIDL NEWTON AYCLIFFE|LIDL NEWTON AYCLIFFE|SAINSBURY'S SHERBURN IN ELMET,,,,,,SD,EUR,,,18,,,,,,,,,NAY_010725943,ON HEADBOARD,5:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,13,,,1:00,,CS2,LIDL NEWTON AYCLIFFE,LIDL NEWTON AYCLIFFE|LIDL NEWTON AYCLIFFE|SAINSBURY'S SHERBURN IN ELMET,,,,,,SD,EUR,,,1,,,,,,,,,,NI CROSS DOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,13,,,1:00,,CS2,SAINSBURY'S SHERBURN IN ELMET,LIDL NEWTON AYCLIFFE|LIDL NEWTON AYCLIFFE|SAINSBURY'S SHERBURN IN ELMET,,,,,,SD,STD,,,10,,,,,,,,,Y20671,AT DOORS,8:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,13,,,1:00,,CS2,,LIDL NEWTON AYCLIFFE|LIDL NEWTON AYCLIFFE|SAINSBURY'S SHERBURN IN ELMET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,13,,,1:00,,CS2,,LIDL NEWTON AYCLIFFE|LIDL NEWTON AYCLIFFE|SAINSBURY'S SHERBURN IN ELMET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,13,,,1:00,,CS2,,LIDL NEWTON AYCLIFFE|LIDL NEWTON AYCLIFFE|SAINSBURY'S SHERBURN IN ELMET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,13,,,1:00,,CS2,,LIDL NEWTON AYCLIFFE|LIDL NEWTON AYCLIFFE|SAINSBURY'S SHERBURN IN ELMET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,13,,,1:00,,CS2,,LIDL NEWTON AYCLIFFE|LIDL NEWTON AYCLIFFE|SAINSBURY'S SHERBURN IN ELMET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,13,,,1:00,,CS2,,LIDL NEWTON AYCLIFFE|LIDL NEWTON AYCLIFFE|SAINSBURY'S SHERBURN IN ELMET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,13,,,1:00,,CS2,,LIDL NEWTON AYCLIFFE|LIDL NEWTON AYCLIFFE|SAINSBURY'S SHERBURN IN ELMET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,14,,,2:00,,MORAN,TOTAL,ICELAND ENFIELD|Waltham Basket Collection - Noon|Noon Southall Stock Collection,,,,,,SD,,0,0,11,0,0,0,0,0,0,£0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,14,,,2:00,,MORAN,ICELAND ENFIELD,ICELAND ENFIELD|Waltham Basket Collection - Noon|Noon Southall Stock Collection,,,,,,SD,STD,,,11,,,,,,,,,,,7:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202527,TUE,7/1/2025,14,,,2:00,,MORAN,Waltham Basket Collection - Noon,ICELAND ENFIELD|Waltham Basket Collection - Noon|Noon Southall Stock Collection,,,,,,SD,,,,MULTIPLE DELIVERY,,,,,,,,,NOO5458/206787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
